corridor,service_category,company_name,website_url,source_name,source_url,accreditation_body,accreditation_number,accreditation_expiry
XX-BH,movers,GULF AGENCY CO. (BAHRAIN) W.L.L.,http://www.moving.gac.com,FIDI Global Alliance - Find a FIDI Affiliate,https://www.fidi.org/find-fidi-affiliate/gulf-agency-co-bahrain-wll,FIDI Global Alliance (FAIM),,2029
XX-BH,banks,Ahli United Bank (Bahrain) B.S.C. (c),https://www.ahliunited.com,CBB Register - Licensing Directory (Conventional Retail Bank licensee),https://www.cbb.gov.bh/licensing-directory/,Central Bank of Bahrain (CBB),,
XX-BH,banks,Bank of Bahrain and Kuwait,https://www.bbkonline.com,CBB Register - Licensing Directory (Conventional Retail Bank licensee),https://www.cbb.gov.bh/licensing-directory/,Central Bank of Bahrain (CBB),,
XX-BH,banks,National Bank of Bahrain BSC,https://www.nbbonline.com,CBB Register - Licensing Directory (Conventional Retail Bank licensee),https://www.cbb.gov.bh/licensing-directory/,Central Bank of Bahrain (CBB),,
XX-BH,banks,HSBC Bank Middle East Limited,https://www.bahrain.hsbc.com,CBB Register - Licensing Directory (Conventional Retail Bank licensee),https://www.cbb.gov.bh/licensing-directory/,Central Bank of Bahrain (CBB),,
XX-BH,banks,Citibank N.A.,https://www.citibank.com/bahrain,CBB Register - Licensing Directory (Conventional Retail Bank licensee),https://www.cbb.gov.bh/licensing-directory/,Central Bank of Bahrain (CBB),,
XX-BH,banks,Standard Chartered Bank,https://www.standardchartered.com/bh,CBB Register - Licensing Directory (Conventional Retail Bank licensee),https://www.cbb.gov.bh/licensing-directory/,Central Bank of Bahrain (CBB),,
XX-BH,schools,Arabian Pearl Gulf School,https://www.apgschool.com,IBO - Find an IB World School,https://www.ibo.org/en/school/003058/,International Baccalaureate Organization,003058,
XX-BH,schools,Al Rawabi School,https://alrawabi.edu.bh,IBO - Find an IB World School,https://www.ibo.org/en/school/049961/,International Baccalaureate Organization,049961,
XX-BH,schools,Modern Knowledge Schools,https://mks.edu.bh,IBO - Find an IB World School,https://www.ibo.org/en/school/001369/,International Baccalaureate Organization,001369,
